OBJECTID,Codigo_Municipio,Nome_municipio,Nome_Estado,GR,Pop_Total,Total_Medicos,Medicos_SUS,Medicos_100mil_hab_Ind,Medicos_SUS_100mil_hab_Ind,Shape__Area,Shape__Length
3681,4314159,Paverama,Rio Grande do Sul,Sul,8487,4,4,47.1309060916696,47.1309060916696,0.0160008165560157,0.687546537471748
3682,2207850,Pavussu,Piauí,Nordeste,3677,4,4,108.784335055752,108.784335055752,0.0894505550088525,1.39317613514344
3683,2924058,Pé de Serra,Bahia,Nordeste,13578,11,9,81.0134040359405,66.283694211224,0.0495138442699954,1.0928654835373
3684,4118808,Peabiru,Paraná,Sul,13996,4,4,28.5795941697628,28.5795941697628,0.0415577898530728,1.29712203048292
3685,3148608,Peçanha,Minas Gerais,Sudeste,17541,10,10,57.0092925146799,57.0092925146799,0.0852934392387965,1.98700311416464
3686,3536703,Pederneiras,São Paulo,Sudeste,46687,28,15,59.9738685287125,32.1288581403817,0.0638661045528579,1.42901035968108
3687,2610806,Pedra,Pernambuco,Nordeste,22617,3,3,13.2643586682584,13.2643586682584,0.0757096174928051,1.81203522520779
3688,3148707,Pedra Azul,Minas Gerais,Sudeste,24324,19,17,78.1121526064792,69.8898207531656,0.134605369380154,2.17675452000399
3689,3536802,Pedra Bela,São Paulo,Sudeste,6093,1,1,16.4122763827343,16.4122763827343,0.013945295453027,0.67465825129856
3690,3148756,Pedra Bonita,Minas Gerais,Sudeste,7097,3,3,42.2713822742004,42.2713822742004,0.0150583942377125,0.775076986841914
3691,2310506,Pedra Branca,Ceará,Nordeste,43258,15,14,34.6756669286606,32.3639558000832,0.106356344254834,2.30102990661792
3692,2511004,Pedra Branca,Paraíba,Nordeste,3801,1,1,26.3088660878716,26.3088660878716,0.0092510170618425,0.600422036613429
3693,1600154,Pedra Branca do Amapari,Amapá,Norte,16502,5,5,30.2993576536177,30.2993576536177,0.781895629487753,6.89412660503449
3694,3148806,Pedra do Anta,Minas Gerais,Sudeste,3052,7,7,229.357798165138,229.357798165138,0.0150037184983489,0.81274596577114
3695,3148905,Pedra do Indaiá,Minas Gerais,Sudeste,3972,4,4,100.704934541793,100.704934541793,0.0300861667863614,0.926504448984217
3696,3149002,Pedra Dourada,Minas Gerais,Sudeste,2504,1,1,39.9361022364217,39.9361022364217,0.0060733338629575,0.401885792621947
3697,2409506,Pedra Grande,Rio Grande do Norte,Nordeste,3237,1,1,30.8928019771393,30.8928019771393,0.0180593230778783,0.567658596192635
3698,2511103,Pedra Lavrada,Paraíba,Nordeste,7843,4,4,51.000892515619,51.000892515619,0.0287663530712479,1.08899661778593
3699,2805000,Pedra Mole,Sergipe,Nordeste,3261,1,1,30.6654400490647,30.6654400490647,0.00679159948995789,0.532052820143836
3700,2409605,Pedra Preta,Rio Grande do Norte,Nordeste,2458,4,4,162.73393002441,162.73393002441,0.0240723410859545,0.643056087513893
3701,5106372,Pedra Preta,Mato Grosso,Centro-Oeste,17626,12,11,68.0812436173834,62.4078066492681,0.343270868226966,3.19242257727334
3702,3149101,Pedralva,Minas Gerais,Sudeste,11195,5,4,44.6627958910228,35.7302367128182,0.0190976380706047,0.641060275566964
3703,3536901,Pedranópolis,São Paulo,Sudeste,2494,2,2,80.1924619085806,80.1924619085806,0.0224812313696816,0.831317900938938
3704,2924108,Pedrão,Bahia,Nordeste,7347,2,2,27.2219953722608,27.2219953722608,0.013161934481019,0.560168436410393
3705,4314175,Pedras Altas,Rio Grande do Sul,Sul,1982,6,6,302.724520686176,302.724520686176,0.131074360199023,2.23970969695794
3706,2511202,Pedras de Fogo,Paraíba,Nordeste,28458,14,13,49.1953053622883,45.6813549792677,0.0331574072173026,0.904270962371099
3707,3149150,Pedras de Maria da Cruz,Minas Gerais,Sudeste,12107,3,3,24.7790534401586,24.7790534401586,0.128563823373213,2.72143481926898
3708,4212403,Pedras Grandes,Santa Catarina,Sul,3976,3,3,75.4527162977867,75.4527162977867,0.0146793400828074,0.722270503385479
3709,3537008,Pedregulho,São Paulo,Sudeste,16744,8,5,47.7783086478739,29.8614429049212,0.0615904940148653,1.99257302154609
3710,3537107,Pedreira,São Paulo,Sudeste,47919,24,20,50.0845176234896,41.7370980195747,0.00956732003010075,0.608953705821178
3711,2108207,Pedreiras,Maranhão,Nordeste,39229,28,26,71.3757679267889,66.2774987891611,0.0213299245734362,1.5302349923918
3712,2805109,Pedrinhas,Sergipe,Nordeste,9602,2,2,20.8289939595918,20.8289939595918,0.00274356066066161,0.325904801654945
3713,3537156,Pedrinhas Paulista,São Paulo,Sudeste,3093,3,3,96.9932104752667,96.9932104752667,0.0133971439310017,0.615862775077946
3714,3149200,Pedrinópolis,Minas Gerais,Sudeste,3635,3,3,82.5309491059147,82.5309491059147,0.0307419514370508,0.886340422973575
3715,1716505,Pedro Afonso,Tocantins,Norte,13578,22,22,162.026808071881,162.026808071881,0.165452370513549,2.47014295726839
3716,2924207,Pedro Alexandre,Bahia,Nordeste,16667,6,6,35.9992800143997,35.9992800143997,0.0739046156173799,1.45564103686227
3717,2409704,Pedro Avelino,Rio Grande do Norte,Nordeste,6716,2,2,29.7796307325789,29.7796307325789,0.0777473883350126,1.14896296289876
3718,3204054,Pedro Canário,Espírito Santo,Sudeste,26184,22,20,84.0207760464406,76.3825236785823,0.0370153988192214,1.40779573578541
3719,3537206,Pedro de Toledo,São Paulo,Sudeste,11331,3,3,26.476039184538,26.476039184538,0.0595640917086939,1.65780422596165
3720,2108256,Pedro do Rosário,Maranhão,Nordeste,25144,9,9,35.793827553293,35.793827553293,0.14235039522918,2.01357832772344
3721,5006408,Pedro Gomes,Mato Grosso do Sul,Centro-Oeste,7674,2,2,26.0620276257493,26.0620276257493,0.311334119206037,4.24849625200168
3722,2207900,Pedro II,Piauí,Nordeste,38742,16,16,41.2988487945899,41.2988487945899,0.125858424947864,2.73120417955788
3723,2207934,Pedro Laurentino,Piauí,Nordeste,2536,0,0,0,0,0.0713959579548202,1.32595781866736
3724,3149309,Pedro Leopoldo,Minas Gerais,Sudeste,64258,77,44,119.829437579757,68.4739643312895,0.0252311867141657,1.26316381308792
3725,4314209,Pedro Osório,Rio Grande do Sul,Sul,7730,12,9,155.239327296248,116.429495472186,0.0580765037499305,1.23209725490477
3726,2512721,Pedro Régis,Paraíba,Nordeste,6089,2,2,32.8461159467893,32.8461159467893,0.0060156753750249,0.354454919624072
3727,3149408,Pedro Teixeira,Minas Gerais,Sudeste,1807,2,2,110.680686220255,110.680686220255,0.00986047188297334,0.59066966250253
3728,2409803,Pedro Velho,Rio Grande do Norte,Nordeste,14806,7,7,47.2781304876401,47.2781304876401,0.0157533912078662,0.626806464213159
3729,1716604,Peixe,Tocantins,Norte,11749,5,5,42.5568133458167,42.5568133458167,0.439210518673008,5.54357972087244
3730,1505601,Peixe-Boi,Pará,Norte,8077,5,5,61.9041723412158,61.9041723412158,0.0365834779721155,0.862289727585265
3731,5106422,Peixoto de Azevedo,Mato Grosso,Centro-Oeste,34976,21,20,60.0411710887466,57.1820677035682,1.18803601302196,8.80867502841864
3732,4314308,Pejuçara,Rio Grande do Sul,Sul,3874,5,5,129.065565307176,129.065565307176,0.0381608784804257,1.38522293566895
3733,4314407,Pelotas,Rio Grande do Sul,Sul,342405,1217,1079,355.427052759159,315.123902980389,0.15298173858514,3.01923205896687
3734,2310605,Penaforte,Ceará,Nordeste,9077,3,3,33.0505673680732,33.0505673680732,0.01227312498537,0.660989225219597
3735,2108306,Penalva,Maranhão,Nordeste,38470,13,13,33.7925656355602,33.7925656355602,0.0651198246879545,1.3095598936151
3736,3537305,Penápolis,São Paulo,Sudeste,63407,74,62,116.706357342249,97.7810020975602,0.0619587125921726,1.4786656062395
3737,2409902,Pendências,Rio Grande do Norte,Nordeste,15129,7,6,46.2687553704805,39.6589331746976,0.0341935004933447,0.838458857664435
3738,2706703,Penedo,Alagoas,Nordeste,63683,57,43,89.5058335819606,67.5219446320054,0.0569277870366136,1.37421606879322
3739,4212502,Penha,Santa Catarina,Sul,32531,12,11,36.8878915495988,33.8139005871323,0.00533286048687387,0.47553246233329
3740,2310704,Pentecoste,Ceará,Nordeste,37751,20,20,52.9787290402903,52.9787290402903,0.112218377899211,1.89974406390323
3741,3149507,Pequeri,Minas Gerais,Sudeste,3320,1,1,30.1204819277108,30.1204819277108,0.00793445929497238,0.608445068659396
3742,3149606,Pequi,Minas Gerais,Sudeste,4406,2,2,45.3926463912846,45.3926463912846,0.017565768414272,0.711500497873846
3743,1716653,Pequizeiro,Tocantins,Norte,5477,4,4,73.0326821252511,73.0326821252511,0.0993179932784187,2.42508228372191
3744,3149705,Perdigão,Minas Gerais,Sudeste,11506,5,4,43.4555883886668,34.7644707109334,0.0215133927666216,0.888624957368978
3745,3149804,Perdizes,Minas Gerais,Sudeste,16168,13,10,80.4057397328055,61.850569025235,0.210806258712807,3.23214049751809
3746,3149903,Perdões,Minas Gerais,Sudeste,21390,14,12,65.4511453950444,56.1009817671809,0.0235239857698275,1.14785240138008
3747,3537404,Pereira Barreto,São Paulo,Sudeste,25669,25,18,97.3937434259223,70.1234952666641,0.0844572884946047,1.81318005944722
3748,3537503,Pereiras,São Paulo,Sudeste,8668,2,2,23.0733733271804,23.0733733271804,0.0196702272269249,0.869563389911338
3749,2310803,Pereiro,Ceará,Nordeste,16307,11,11,67.4556938737965,67.4556938737965,0.0354105393358566,1.84634197232576
3750,2108405,Peri Mirim,Maranhão,Nordeste,14318,6,6,41.9052940354798,41.9052940354798,0.0324240695301725,1.14793368867373
3751,3149952,Periquito,Minas Gerais,Sudeste,6810,0,0,0,0,0.0196500323449982,0.779679396505607
3752,4212601,Peritiba,Santa Catarina,Sul,2787,2,2,71.7617509867241,71.7617509867241,0.00874153668314648,0.526519930267289
3753,2108454,Peritoró,Maranhão,Nordeste,23196,28,28,120.710467321952,120.710467321952,0.0671954389802494,1.03619869213194
3754,4118857,Perobal,Paraná,Sul,6127,6,6,97.9272074424678,97.9272074424678,0.0362746991519316,1.16106336860699
3755,4118907,Pérola,Paraná,Sul,11234,7,7,62.3108420865231,62.3108420865231,0.0213247885147894,0.7932556576694
3756,4119004,Pérola d'Oeste,Paraná,Sul,6347,5,5,78.7773751378604,78.7773751378604,0.0184841137572676,1.14280910957578
3757,5216452,Perolândia,Goiás,Centro-Oeste,3129,1,1,31.9590923617769,31.9590923617769,0.0875981736193694,1.99845069196459
3758,3537602,Peruíbe,São Paulo,Sudeste,68284,101,82,147.911663054303,120.086696737157,0.0290078140360492,1.24451471695455
3759,3150000,Pescador,Minas Gerais,Sudeste,4252,3,3,70.555032925682,70.555032925682,0.027133708191343,0.902133583062798
3760,4212650,Pescaria Brava,Santa Catarina,Sul,10091,3,3,29.7294618967397,29.7294618967397,0.00968365537141835,0.467692651650254
3761,2610905,Pesqueira,Pernambuco,Nordeste,67395,31,29,45.9974775576823,43.0298983604125,0.080526555607662,1.93676230758283
3762,2611002,Petrolândia,Pernambuco,Nordeste,36548,28,23,76.6115792929846,62.930940133523,0.0868554645468009,1.75688719990805
3763,4212700,Petrolândia,Santa Catarina,Sul,5937,2,2,33.6870473303015,33.6870473303015,0.027946043667157,0.866999764957224
3764,2611101,Petrolina,Pernambuco,Nordeste,349145,860,678,246.316000515545,194.188660871558,0.375132290279652,3.22061225269872
3765,5216809,Petrolina de Goiás,Goiás,Centro-Oeste,10281,5,5,48.6334014200953,48.6334014200953,0.0448817904610905,1.17472532098681
3766,3303906,Petrópolis,Rio de Janeiro,Sudeste,306191,1121,827,366.111348798626,270.092850541002,0.0693827141569727,1.70848339367354
3767,2706802,Piaçabuçu,Alagoas,Nordeste,17827,4,4,22.4378751332249,22.4378751332249,0.0198152207807709,0.711570740561662
3768,3537701,Piacatu,São Paulo,Sudeste,5980,1,1,16.7224080267559,16.7224080267559,0.0202732961570291,0.934091544727361
3769,2511301,Piancó,Paraíba,Nordeste,16075,30,30,186.625194401244,186.625194401244,0.0462344586810275,1.24549839186657
3770,2924306,Piatã,Bahia,Nordeste,17123,9,8,52.5608830228348,46.7207849091865,0.152160679982046,1.87064632979772
3771,3150109,Piau,Minas Gerais,Sudeste,2748,3,3,109.170305676856,109.170305676856,0.0167519916948891,0.798806357930315
3772,4314423,Picada Café,Rio Grande do Sul,Sul,5742,1,1,17.415534656914,17.415534656914,0.00791887626405696,0.583601934461554
3773,1505635,Piçarra,Pará,Norte,12981,7,7,53.9249672598413,53.9249672598413,0.270844463090754,2.37506813072131
3774,2208007,Picos,Piauí,Nordeste,78222,166,138,212.216511978727,176.420955741352,0.047249540879136,1.29047825548907
3775,2511400,Picuí,Paraíba,Nordeste,18703,28,25,149.708602897931,133.668395444581,0.0540915015045442,1.47887755243278
3776,3537800,Piedade,São Paulo,Sudeste,55348,44,28,79.49700079497,50.58900050589,0.066164783351951,1.59687993261466
3777,3150158,Piedade de Caratinga,Minas Gerais,Sudeste,8566,1,1,11.6740602381508,11.6740602381508,0.00942479223596138,0.452500223035764
3778,3150208,Piedade de Ponte Nova,Minas Gerais,Sudeste,4140,1,1,24.1545893719807,24.1545893719807,0.00723866618187685,0.431081691767253
3779,3150307,Piedade do Rio Grande,Minas Gerais,Sudeste,4497,4,4,88.948187680676,88.948187680676,0.0281333707314957,1.07824967595396
3780,3150406,Piedade dos Gerais,Minas Gerais,Sudeste,4982,5,5,100.361300682457,100.361300682457,0.0224786733552378,0.857863697420999
3781,4119103,Piên,Paraná,Sul,12746,23,16,180.448768241017,125.529577906794,0.02298855070228,1.02393671352216
3782,2924405,Pilão Arcado,Bahia,Nordeste,35048,8,7,22.8258388495777,19.9726089933805,0.958761075252653,5.63995529025217
3783,2511509,Pilar,Paraíba,Nordeste,11917,9,8,75.5223630108249,67.1309893429554,0.00835198268339354,0.531836086763275
3784,2706901,Pilar,Alagoas,Nordeste,35111,17,17,48.4178747401099,48.4178747401099,0.0206796343043152,0.891519496640161
3785,5216908,Pilar de Goiás,Goiás,Centro-Oeste,2253,0,0,0,0,0.0760454050714543,2.90231930824515
3786,3537909,Pilar do Sul,São Paulo,Sudeste,29185,22,21,75.3811889669351,71.9547712866198,0.0603830773251275,1.41459585567409
3787,2410009,Pilões,Rio Grande do Norte,Nordeste,3838,3,3,78.1657113079729,78.1657113079729,0.00675753823304603,0.390057036968928
3788,2511608,Pilões,Paraíba,Nordeste,6635,2,2,30.1431801055011,30.1431801055011,0.0052726543399757,0.29764062746964
3789,2511707,Pilõezinhos,Paraíba,Nordeste,4976,2,2,40.1929260450161,40.1929260450161,0.00359149648160439,0.255427549624256
3790,3150505,Pimenta,Minas Gerais,Sudeste,8660,6,6,69.284064665127,69.284064665127,0.0359396977376036,1.09755472938819
3791,1100189,Pimenta Bueno,Rondônia,Norte,36660,23,14,62.7386797599563,38.1887615930169,0.517831059539503,5.04446394339662
3792,2208106,Pimenteiras,Piauí,Nordeste,12127,3,3,24.7381875154614,24.7381875154614,0.372931943439895,3.38149781645872
3793,1101468,Pimenteiras do Oeste,Rondônia,Norte,2169,2,2,92.2083909635777,92.2083909635777,0.501512544002821,7.13631400319799
3794,2924504,Pindaí,Bahia,Nordeste,16260,2,2,12.30012300123,12.30012300123,0.0526869997219706,1.18546264229212
3795,3538006,Pindamonhangaba,São Paulo,Sudeste,168328,376,291,223.373413811131,172.876764412338,0.0642401061461442,1.55492109553646
3796,2108504,Pindaré-Mirim,Maranhão,Nordeste,32941,8,8,24.2858443884521,24.2858443884521,0.022266446090299,1.21997598033241
3797,2707008,Pindoba,Alagoas,Nordeste,2908,0,0,0,0,0.00964022304384571,0.446209428177256
3798,2924603,Pindobaçu,Bahia,Nordeste,20150,5,5,24.8138957816377,24.8138957816377,0.0409799028717828,1.28711850716346
3799,3538105,Pindorama,São Paulo,Sudeste,17049,8,8,46.9235732301015,46.9235732301015,0.0160781482805987,0.742755145967189
3800,1717008,Pindorama do Tocantins,Tocantins,Norte,4447,1,1,22.4870699347875,22.4870699347875,0.129038245850836,2.34687891624586
3801,2310852,Pindoretama,Ceará,Nordeste,20567,11,11,53.4837360820732,53.4837360820732,0.00611936189490336,0.371977419630179
3802,3150539,Pingo d'Água,Minas Gerais,Sudeste,4941,2,2,40.4776361060514,40.4776361060514,0.00573721962183527,0.410020496213509
3803,4119152,Pinhais,Paraná,Sul,132157,189,109,143.011720907708,82.4776591478317,0.00546165398395715,0.387316623239341
3804,4314456,Pinhal,Rio Grande do Sul,Sul,2579,1,1,38.7747188832881,38.7747188832881,0.0062309503294955,0.456985766202532
3805,4314464,Pinhal da Serra,Rio Grande do Sul,Sul,1941,3,3,154.559505409583,154.559505409583,0.0401098940985776,1.36828437073423
3806,4119251,Pinhal de São Bento,Paraná,Sul,2731,1,1,36.6166239472721,36.6166239472721,0.00878812158100573,0.759342249759722
3807,4314472,Pinhal Grande,Rio Grande do Sul,Sul,4350,5,5,114.942528735632,114.942528735632,0.0443024697826786,1.25354508577283
3808,4119202,Pinhalão,Paraná,Sul,6326,6,5,94.846664558963,79.0388871324692,0.0195623185788918,1.09325148202774
3809,3538204,Pinhalzinho,São Paulo,Sudeste,15207,4,4,26.3036759387124,26.3036759387124,0.013588746833193,0.626733604260521
3810,4212908,Pinhalzinho,Santa Catarina,Sul,20313,15,13,73.8443361394181,63.9984246541624,0.0116359126551515,0.726552723477639
3811,2805208,Pinhão,Sergipe,Nordeste,6576,2,2,30.4136253041363,30.4136253041363,0.0129135574363204,0.593208114974267
3812,4119301,Pinhão,Paraná,Sul,32391,13,12,40.1346052915933,37.0473279614708,0.180135612754384,3.45531149787755
3813,3303955,Pinheiral,Rio de Janeiro,Sudeste,25156,52,49,206.710128796311,194.784544442678,0.00722094015918628,0.516461443197287
3814,4314498,Pinheirinho do Vale,Rio Grande do Sul,Sul,4871,2,2,41.059330732909,41.0593307329091,0.00962163392546245,0.588309114094834
3815,2108603,Pinheiro,Maranhão,Nordeste,83387,80,78,95.9382157890319,93.5397603943061,0.12302980425553,2.23475048399294
3816,4314506,Pinheiro Machado,Rio Grande do Sul,Sul,12271,12,12,97.7915410317008,97.7915410317008,0.213348781272998,4.1739085602949
3817,4213005,Pinheiro Preto,Santa Catarina,Sul,3555,3,3,84.3881856540084,84.3881856540084,0.00559092111825521,0.457815649806549
3818,3204104,Pinheiros,Espírito Santo,Sudeste,27047,22,12,81.339889821422,44.3672126298665,0.0831927266622188,1.96430875976742
3819,2924652,Pintadas,Bahia,Nordeste,10437,5,5,47.9064865382773,47.9064865382773,0.0536926686537527,1.19841363309516
3820,4314548,Pinto Bandeira,Rio Grande do Sul,Sul,3003,0,0,0,0,0.00973771721453431,0.55806170348283
3821,3150570,Pintópolis,Minas Gerais,Sudeste,7507,2,2,26.6418009857466,26.6418009857466,0.103766034043474,1.82346127886677
3822,2208205,Pio IX,Piauí,Nordeste,18425,8,8,43.4192672998643,43.4192672998643,0.159283314678447,2.23732217475276
3823,2108702,Pio XII,Maranhão,Nordeste,21485,8,8,37.2352804282057,37.2352804282057,0.0443856083112308,1.17808951543911
3824,3538303,Piquerobi,São Paulo,Sudeste,3692,3,3,81.2567713976165,81.2567713976165,0.0421787318808811,1.45032325733619
3825,2310902,Piquet Carneiro,Ceará,Nordeste,16959,6,6,35.3794445427207,35.3794445427207,0.0480042949335058,1.10805011905514
3826,3538501,Piquete,São Paulo,Sudeste,13657,5,4,36.6112616240756,29.2890092992605,0.0154556747834818,0.706768466376027
3827,3538600,Piracaia,São Paulo,Sudeste,27303,15,15,54.9390176903637,54.9390176903637,0.0339710690983566,1.25554395550433
3828,5217104,Piracanjuba,Goiás,Centro-Oeste,24524,14,13,57.0869352471049,53.0092970151688,0.202372304021196,2.69965535202388
3829,3150604,Piracema,Minas Gerais,Sudeste,6409,2,2,31.2061163988142,31.2061163988142,0.0242780147207213,0.896483510168299
3830,3538709,Piracicaba,São Paulo,Sudeste,404142,1054,800,260.799421985342,197.950225415819,0.121137156237523,2.56954061559086
3831,2208304,Piracuruca,Piauí,Nordeste,28791,19,19,65.9928449862804,65.9928449862804,0.192900660275726,2.50431584693507
3832,3304003,Piraí,Rio de Janeiro,Sudeste,29277,54,51,184.445127574547,174.198176042627,0.0430667075591487,1.6455657133914
3833,2924678,Piraí do Norte,Bahia,Nordeste,10023,2,2,19.9541055572184,19.9541055572184,0.0161693647339689,0.681335447810182
3834,4119400,Piraí do Sul,Paraná,Sul,25463,15,12,58.9090052232651,47.1272041786121,0.124948102169924,2.33852073089752
3835,3538808,Piraju,São Paulo,Sudeste,29806,38,29,127.49110917265,97.2958464738643,0.0445030917163649,1.48396471160302
